Cidade;Unidade;Tipo de Material;Ano;Mes;Quantidade (resmas)
Uberlândia;Auditoria Geral;Papel Sulfite A4;2022;Janeiro;0
Monte Carmelo;Campus Monte Carmelo;Papel Sulfite A4;2022;Janeiro;0
Patos de Minas;Campus Patos de Minas;Papel Sulfite A4;2022;Janeiro;0
Ituiutaba;Campus Pontal;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Centro de Educação a Distância;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Comissão Permanente de Licitações;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Comissão Permanente de Sindicância e Inquérito Administrativo;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Agronomia - Monte Carmelo;Papel Sulfite A4;2022;Janeiro;3
Uberlândia;Coordenação do Curso de Graduação em Ciências Sociais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Dança;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Enfermagem;Papel Sulfite A4;2022;Janeiro;5
Uberlândia;Coordenação do Curso de Graduação em Engenharia de Alimentos;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Estatística;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Geografia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em História;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Medicina;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Geografia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Psicologia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Química;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Coordenação do Programa de Residência em Área Profis. da Saúde Multiprofissional e Uniprofissional;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Curso de Letras;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Departamento de Cirurgia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Departamento de Clínica Médica;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Administração de Materiais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Administração de Pessoal;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Administração Financeira;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Compras e Licitações;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Ensino;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Experimentação e Produção Animal;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Experimentação e Produção Vegetal;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Logística;Papel Sulfite A4;2022;Janeiro;2
Uberlândia;Diretoria de Orçamento;Papel Sulfite A4;2022;Janeiro;10
Uberlândia;Diretoria de Planejamento;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Pós-Graduação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Processos Seletivos;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Diretoria de Relações Internacionais e Interinstitucionais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Administração;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Almoxarifado;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Aposentadoria e Pensão;Papel Sulfite A4;2022;Janeiro;20
Uberlândia;Divisão de Assuntos Educacionais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Execução Física;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Execução Orçamentária;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Manutenção;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Movimentação e Registro;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Patrimônio;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Projetos e Convênios;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Recursos Audiovisuais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Registro;Papel Sulfite A4;2022;Janeiro;3
Uberlândia;Divisão de Serviços Gerais;Papel Sulfite A4;2022;Janeiro;30
Uberlândia;Divisão de Transportes;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão de Vigilância e Segurança Patrimonial;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Divisão Financeira;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Escola de Educação Básica;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Escola Técnica de Saúde;Papel Sulfite A4;2022;Janeiro;4
Uberlândia;Faculdade de Administração, Ciências Contábeis, Engenharia de Produção e Serviço Social;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Computação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Educação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Educação Física e Fisioterapia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Civil;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Elétrica;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Mecânica;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Química;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Gestão e Negócios;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Medicina;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Faculdade de Odontologia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Gabinete do Reitor;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Graduação em Nutrição: Bacharelado - Integral;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Hospital Odontológico - Diretoria Geral;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Hospital Veterinário - Diretoria Geral;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Instituto de Biotecnologia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Instituto de Ciências Agrárias;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Instituto de Ciências Biomédicas;Papel Sulfite A4;2022;Janeiro;0
Ituiutaba;Instituto de Ciências Humanas do Pontal;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Instituto de Economia e Relações Internacionais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Instituto de Letras e Linguística;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Laboratório de Alergia e Imunologia Clínica/IMUNO;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Laboratório de Anatomia Humana/DEPAH;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Laboratório de Bioensaios em Leishmania/DEPAR;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Laboratório de Ensino em Histologia, Biologia Celular e Embriologia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Laboratório de Microbiologia de Ensino/DEMIC;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Prefeitura Universitária;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Pró-Reitoria de Assistência Estudantil;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Pró-Reitoria de Extensão e Cultura;Papel Sulfite A4;2022;Janeiro;54
Uberlândia;Pró-Reitoria de Gestão de Pessoas;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Pró-Reitoria de Graduação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Rede de Laboratórios Multiusuários;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Coordenaçao do Curso de Graduação em Biomedicina;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;Papel Sulfite A4;2022;Janeiro;4
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria de Planejamento;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Artes;Papel Sulfite A4;2022;Janeiro;2
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;Papel Sulfite A4;2022;Janeiro;4
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Biomédicas;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Economia e Relações Internacionais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Física;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Química;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Prefeitura Universitária;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Pró-Reitoria de Gestão de Pessoas;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria do Centro de Tecnologia da Informação e Comunicação;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria do Coordenação do Curso de Graduação em Artes Visuais;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria Geral;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Secretaria Ituiutaba da Pró-Reitoria de Graduação;Papel Sulfite A4;2022;Janeiro;0
Ituiutaba;Secretaria PROGEP Campus Pontal;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Setor de Arquivo;Papel Sulfite A4;2022;Janeiro;3
Uberlândia;Setor de Matrícula;Papel Sulfite A4;2022;Janeiro;5
Uberlândia;Setor de Perícia em Saúde;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Setor de Pessoal Umuarama;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Setor de Protocolo;Papel Sulfite A4;2022;Janeiro;3
Uberlândia;Setor de Recepção e Organização de Eventos;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Setor de Saúde Suplementar;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Setor Posto Avançado Santa Mônica;Papel Sulfite A4;2022;Janeiro;10
Uberlândia;Sistema de Bibliotecas;Papel Sulfite A4;2022;Janeiro;0
Uberlândia;Auditoria Geral;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Monte Carmelo;Campus Monte Carmelo;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Patos de Minas;Campus Patos de Minas;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Ituiutaba;Campus Pontal;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Centro de Educação a Distância;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Comissão Permanente de Licitações;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Comissão Permanente de Sindicância e Inquérito Administrativo;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Agronomia - Monte Carmelo;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Ciências Sociais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Dança;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Enfermagem;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Engenharia de Alimentos;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Estatística;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Geografia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em História;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Curso de Graduação em Medicina;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Geografia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Psicologia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Química;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Coordenação do Programa de Residência em Área Profis. da Saúde Multiprofissional e Uniprofissional;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Curso de Letras;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Departamento de Cirurgia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Departamento de Clínica Médica;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Administração de Materiais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Administração de Pessoal;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Administração Financeira;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Compras e Licitações;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Ensino;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Experimentação e Produção Animal;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Experimentação e Produção Vegetal;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Logística;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Orçamento;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Planejamento;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Pós-Graduação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Processos Seletivos;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Diretoria de Relações Internacionais e Interinstitucionais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Administração;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Almoxarifado;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Aposentadoria e Pensão;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Assuntos Educacionais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Execução Física;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Execução Orçamentária;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Manutenção;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Movimentação e Registro;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Patrimônio;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Projetos e Convênios;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Recursos Audiovisuais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Registro;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Serviços Gerais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Transportes;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão de Vigilância e Segurança Patrimonial;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Divisão Financeira;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Escola de Educação Básica;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Escola Técnica de Saúde;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Administração, Ciências Contábeis, Engenharia de Produção e Serviço Social;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Computação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Educação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Educação Física e Fisioterapia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Civil;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Elétrica;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Mecânica;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Engenharia Química;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Gestão e Negócios;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Medicina;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Faculdade de Odontologia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Gabinete do Reitor;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Graduação em Nutrição: Bacharelado - Integral;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Hospital Odontológico - Diretoria Geral;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Hospital Veterinário - Diretoria Geral;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Instituto de Biotecnologia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Instituto de Ciências Agrárias;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Instituto de Ciências Biomédicas;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Ituiutaba;Instituto de Ciências Humanas do Pontal;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Instituto de Economia e Relações Internacionais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Instituto de Letras e Linguística;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Laboratório de Alergia e Imunologia Clínica/IMUNO;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Laboratório de Anatomia Humana/DEPAH;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Laboratório de Bioensaios em Leishmania/DEPAR;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Laboratório de Ensino em Histologia, Biologia Celular e Embriologia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Laboratório de Microbiologia de Ensino/DEMIC;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Prefeitura Universitária;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Pró-Reitoria de Assistência Estudantil;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Pró-Reitoria de Extensão e Cultura;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Pró-Reitoria de Gestão de Pessoas;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Pró-Reitoria de Graduação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Pró-Reitoria de Pesquisa e Pós-Graduação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Rede de Laboratórios Multiusuários;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Coordenaçao do Curso de Graduação em Biomedicina;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Ciências Contábeis;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Matemática;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Medicina Veterinária;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria da Faculdade de Odontologia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria de Planejamento;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria de Qualidade de Vida e Saúde do Servidor;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Artes;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Biologia;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Agrárias;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Ciências Biomédicas;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Economia e Relações Internacionais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Física;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria do Instituto de Química;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Diretoria Geral do Hospital Odontológico;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Prefeitura Universitária;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Pró-Reitoria de Gestão de Pessoas;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria da Pró-Reitoria de Pesquisa e Pós-Graduação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria do Centro de Tecnologia da Informação e Comunicação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria do Coordenação do Curso de Graduação em Artes Visuais;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria Geral;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Secretaria Ituiutaba da Pró-Reitoria de Graduação;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Ituiutaba;Secretaria PROGEP Campus Pontal;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Arquivo;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Matrícula;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Perícia em Saúde;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Pessoal Umuarama;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Protocolo;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Recepção e Organização de Eventos;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor de Saúde Suplementar;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Setor Posto Avançado Santa Mônica;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Sistema de Bibliotecas;Papel Sulfite A4 (Reciclado);2022;Janeiro;0
Uberlândia;Auditoria Geral;Papel Sulfite A4;2022;Fevereiro;0
Monte Carmelo;Campus Monte Carmelo;Papel Sulfite A4;2022;Fevereiro;0
Patos de Minas;Campus Patos de Minas;Papel Sulfite A4;2022;Fevereiro;0
Ituiutaba;Campus Pontal;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Centro de Educação a Distância;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Comissão Permanente de Licitações;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Comissão Permanente de Sindicância e Inquérito Administrativo;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Agronomia - Monte Carmelo;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Ciências Sociais;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Dança;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Enfermagem;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Engenharia de Alimentos;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Estatística;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Geografia;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em História;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Curso de Graduação em Medicina;Papel Sulfite A4;2022;Fevereiro;2
Uberlândia;Coordenação do Programa de Pós-Graduação em Geografia;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Psicologia;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Programa de Pós-Graduação em Química;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Coordenação do Programa de Residência em Área Profis. da Saúde Multiprofissional e Uniprofissional;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Curso de Letras;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Departamento de Cirurgia;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Departamento de Clínica Médica;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Administração de Materiais;Papel Sulfite A4;2022;Fevereiro;8
Uberlândia;Diretoria de Administração de Pessoal;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Administração Financeira;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Compras e Licitações;Papel Sulfite A4;2022;Fevereiro;10
Uberlândia;Diretoria de Ensino;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Experimentação e Produção Animal;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Experimentação e Produção Vegetal;Papel Sulfite A4;2022;Fevereiro;1
Uberlândia;Diretoria de Logística;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Orçamento;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Planejamento;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Pós-Graduação;Papel Sulfite A4;2022;Fevereiro;0
Uberlândia;Diretoria de Processos Seletivos;Papel Sulfite A4;2022;Fevereiro;0
